studyName,Cruise,"Cycle (Event Log)","Datetime PST (Event Log)","Latitude (Event Log) (º)","Longitude (Event Log) (º)","Event Number","Cast Number","Bottle Number","Depth (m)","Heterotrophic Bacteria (number/ml)","Prochlorococcus (number/ml)","Synechococcus (number/ml)","Picoeukaryotes (number/ml)",Notes
P1208MV,P1208,CYCLE3,"2012-08-13 01:03:17",34.54643,-122.5009,329,36,17,12,2529647,8610,208858,14516,
P1208MV,P1208,CYCLE3,"2012-08-13 01:03:17",34.54643,-122.5009,329,36,14,20,3040039,7744,190956,14398,
P1208MV,P1208,CYCLE3,"2012-08-13 01:03:17",34.54643,-122.5009,329,36,11,24,3620715,3216,152263,12863,
P1208MV,P1208,CYCLE3,"2012-08-13 01:03:17",34.54643,-122.5009,329,36,8,29,2801873,2638,107533,10224,
P1208MV,P1208,CYCLE3,"2012-08-13 01:03:17",34.54643,-122.5009,329,36,5,40,2803618,1706,101903,9240,
P1208MV,P1208,CYCLE3,"2012-08-13 01:03:17",34.54643,-122.5009,329,36,2,50,1229576,446,8558,1680,
P1208MV,P1208,CYCLE3,"2012-08-14 01:00:44",34.49759,-122.4804,360,40,22,2,1898111,7298,129006,15776,
P1208MV,P1208,CYCLE3,"2012-08-14 01:00:44",34.49759,-122.4804,360,40,20,7,1847843,6812,129833,16616,
P1208MV,P1208,CYCLE3,"2012-08-14 01:00:44",34.49759,-122.4804,360,40,17,11,1995459,6654,133324,16380,
P1208MV,P1208,CYCLE3,"2012-08-14 01:00:44",34.49759,-122.4804,360,40,14,20,3016073,5985,182372,18388,
P1208MV,P1208,CYCLE3,"2012-08-14 01:00:44",34.49759,-122.4804,360,40,11,24,3154108,4305,108846,12009,
P1208MV,P1208,CYCLE3,"2012-08-14 01:00:44",34.49759,-122.4804,360,40,8,30,3179649,3819,78986,8190,
P1208MV,P1208,CYCLE3,"2012-08-14 01:00:44",34.49759,-122.4804,360,40,5,39,3350891,3084,57356,7035,
P1208MV,P1208,CYCLE3,"2012-08-14 01:00:44",34.49759,-122.4804,360,40,2,49,1162035,1313,2743,1562,
P1208MV,P1208,CYCLE3,"2012-08-15 03:12:29",34.51345,-122.4025,389,43,24,2,2087859,13283,178841,18218,
P1208MV,P1208,CYCLE3,"2012-08-15 03:12:29",34.51345,-122.4025,389,43,22,7,2146489,11563,166924,17588,
P1208MV,P1208,CYCLE3,"2012-08-15 03:12:29",34.51345,-122.4025,389,43,20,12,2123861,10907,167147,17338,
P1208MV,P1208,CYCLE3,"2012-08-15 03:12:29",34.51345,-122.4025,389,43,18,19,1907955,3294,76099,11983,
P1208MV,P1208,CYCLE3,"2012-08-15 03:12:29",34.51345,-122.4025,389,43,16,25,1814925,2993,60756,9516,
P1208MV,P1208,CYCLE3,"2012-08-15 03:12:29",34.51345,-122.4025,389,43,14,30,1908493,2179,49888,8466,
P1208MV,P1208,CYCLE3,"2012-08-15 03:12:29",34.51345,-122.4025,389,43,12,40,2429766,1076,38036,5946,
P1208MV,P1208,CYCLE3,"2012-08-15 03:12:29",34.51345,-122.4025,389,43,10,50,2025516,459,3780,2087,
P1208MV,P1208,CYCLE4,"2012-08-16 01:00:42",34.5429,-123.2678,400,44,22,2,323124,107481,2021,2638,
P1208MV,P1208,CYCLE4,"2012-08-16 01:00:42",34.5429,-123.2678,400,44,20,12,392818,99488,2271,2454,
P1208MV,P1208,CYCLE4,"2012-08-16 01:00:42",34.5429,-123.2678,400,44,17,24,403699,97059,2218,2559,
P1208MV,P1208,CYCLE4,"2012-08-16 01:00:42",34.5429,-123.2678,400,44,14,39,394354,94789,2573,2507,
P1208MV,P1208,CYCLE4,"2012-08-16 01:00:42",34.5429,-123.2678,400,44,11,50,401586,94618,6103,5093,
P1208MV,P1208,CYCLE4,"2012-08-16 01:00:42",34.5429,-123.2678,400,44,8,60,230304,39047,4791,8072,
P1208MV,P1208,CYCLE4,"2012-08-16 01:00:42",34.5429,-123.2678,400,44,5,79,183028,37052,1260,4187,
P1208MV,P1208,CYCLE4,"2012-08-16 01:00:42",34.5429,-123.2678,400,44,2,100,234255,11550,394,1549,
P1208MV,P1208,CYCLE4,"2012-08-17 01:02:13",34.31582,-123.4583,428,48,22,2,344124,74983,1956,2861,
P1208MV,P1208,CYCLE4,"2012-08-17 01:02:13",34.31582,-123.4583,428,48,20,12,380651,79078,2087,3491,
P1208MV,P1208,CYCLE4,"2012-08-17 01:02:13",34.31582,-123.4583,428,48,17,24,383263,81139,2271,3006,
P1208MV,P1208,CYCLE4,"2012-08-17 01:02:13",34.31582,-123.4583,428,48,14,40,386229,74288,2769,2848,
P1208MV,P1208,CYCLE4,"2012-08-17 01:02:13",34.31582,-123.4583,428,48,11,50,358116,55479,3163,4725,
P1208MV,P1208,CYCLE4,"2012-08-17 01:02:13",34.31582,-123.4583,428,48,8,59,201429,39218,6773,5985,
P1208MV,P1208,CYCLE4,"2012-08-17 01:02:13",34.31582,-123.4583,428,48,5,79,182241,39992,1378,3373,
P1208MV,P1208,CYCLE4,"2012-08-17 01:02:13",34.31582,-123.4583,428,48,2,99,179616,21486,774,1929,
P1208MV,P1208,CYCLE4,"2012-08-18 02:03:52",34.06398,-123.6868,457,51,20,12,770398,79367,7035,6116,
P1208MV,P1208,CYCLE4,"2012-08-18 02:03:52",34.06398,-123.6868,457,51,17,25,755659,78330,8925,5828,
P1208MV,P1208,CYCLE4,"2012-08-18 02:03:52",34.06398,-123.6868,457,51,14,40,1029801,78999,35057,11340,
P1208MV,P1208,CYCLE4,"2012-08-18 02:03:52",34.06398,-123.6868,457,51,11,50,229779,27051,4161,4830,
P1208MV,P1208,CYCLE4,"2012-08-18 02:03:52",34.06398,-123.6868,457,51,8,60,222902,27523,1785,4331,
P1208MV,P1208,CYCLE4,"2012-08-18 02:03:52",34.06398,-123.6868,457,51,5,80,359822,40110,906,3189,
P1208MV,P1208,CYCLE4,"2012-08-18 02:03:52",34.06398,-123.6868,457,51,2,100,294289,13637,315,696,
P1208MV,P1208,CYCLE5,"2012-08-19 00:09:42",34.0849,-123.3124,469,52,22,2,1201397,31198,58183,18309,
P1208MV,P1208,CYCLE5,"2012-08-19 00:09:42",34.0849,-123.3124,469,52,20,12,1192144,31119,56280,19609,
P1208MV,P1208,CYCLE5,"2012-08-19 00:09:42",34.0849,-123.3124,469,52,17,20,1260105,46725,61530,23376,
P1208MV,P1208,CYCLE5,"2012-08-19 00:09:42",34.0849,-123.3124,469,52,14,30,332469,139112,11708,10382,
P1208MV,P1208,CYCLE5,"2012-08-19 00:09:42",34.0849,-123.3124,469,52,11,40,407584,77569,14057,19911,
P1208MV,P1208,CYCLE5,"2012-08-19 00:09:42",34.0849,-123.3124,469,52,8,50,392293,29413,3518,6563,
P1208MV,P1208,CYCLE5,"2012-08-19 00:09:42",34.0849,-123.3124,469,52,5,60,730695,9214,2927,3819,
P1208MV,P1208,CYCLE5,"2012-08-19 00:09:42",34.0849,-123.3124,469,52,2,70,506139,6878,1483,2730,
P1208MV,P1208,CYCLE5,"2012-08-20 00:36:28",33.78283,-123.6193,498,56,22,2,1398128,57750,48234,16104,
P1208MV,P1208,CYCLE5,"2012-08-20 00:36:28",33.78283,-123.6193,498,56,20,12,1433670,57028,49665,15251,
P1208MV,P1208,CYCLE5,"2012-08-20 00:36:28",33.78283,-123.6193,498,56,18,20,1288770,54377,48011,15238,
P1208MV,P1208,CYCLE5,"2012-08-20 00:36:28",33.78283,-123.6193,498,56,16,30,1957082,53721,67791,19136,
P1208MV,P1208,CYCLE5,"2012-08-20 00:36:28",33.78283,-123.6193,498,56,14,40,1638879,49993,66137,18309,
P1208MV,P1208,CYCLE5,"2012-08-20 00:36:28",33.78283,-123.6193,498,56,8,50,366017,43562,10014,8807,
P1208MV,P1208,CYCLE5,"2012-08-20 00:36:28",33.78283,-123.6193,498,56,5,60,314055,53944,2822,6746,
P1208MV,P1208,CYCLE5,"2012-08-20 00:36:28",33.78283,-123.6193,498,56,2,71,522664,24531,696,3150,
P1208MV,P1208,EFRONT2,"2012-08-20 15:38:50",34.55758,-122.5212,503,57,8,3,1980064,12731,126801,30083,
P1208MV,P1208,EFRONT2,"2012-08-20 15:38:50",34.55758,-122.5212,503,57,7,9,1945781,11931,121629,29623,
P1208MV,P1208,EFRONT2,"2012-08-20 15:38:50",34.55758,-122.5212,503,57,6,16,1956754,11826,121104,28875,
P1208MV,P1208,EFRONT2,"2012-08-20 15:38:50",34.55758,-122.5212,503,57,5,22,3594714,11681,5079,8728,
P1208MV,P1208,EFRONT2,"2012-08-20 15:38:50",34.55758,-122.5212,503,57,4,35,1118565,2192,1824,1811,
P1208MV,P1208,EFRONT2,"2012-08-20 15:38:50",34.55758,-122.5212,503,57,3,49,622374,1680,591,1549,
P1208MV,P1208,EFRONT2,"2012-08-20 15:38:50",34.55758,-122.5212,503,57,2,74,375218,1011,578,446,
P1208MV,P1208,EFRONT2,"2012-08-20 18:01:45",34.56417,-122.6166,509,58,8,2,1789082,7088,139178,25449,
P1208MV,P1208,EFRONT2,"2012-08-20 18:01:45",34.56417,-122.6166,509,58,7,14,1708744,6878,142669,29019,
P1208MV,P1208,EFRONT2,"2012-08-20 18:01:45",34.56417,-122.6166,509,58,6,24,2040780,5447,68460,15999,
P1208MV,P1208,EFRONT2,"2012-08-20 18:01:45",34.56417,-122.6166,509,58,5,34,2157225,5565,3701,5276,
P1208MV,P1208,EFRONT2,"2012-08-20 18:01:45",34.56417,-122.6166,509,58,4,41,1508679,4725,1247,3951,
P1208MV,P1208,EFRONT2,"2012-08-20 18:01:45",34.56417,-122.6166,509,58,3,49,894246,1667,525,1746,
P1208MV,P1208,EFRONT2,"2012-08-20 18:01:45",34.56417,-122.6166,509,58,2,75,391939,1155,446,1116,
P1208MV,P1208,EFRONT2,"2012-08-20 19:31:16",34.56749,-122.6653,515,59,9,3,1735886,9043,109384,29558,
P1208MV,P1208,EFRONT2,"2012-08-20 19:31:16",34.56749,-122.6653,515,59,8,14,1693466,9489,109161,30358,
P1208MV,P1208,EFRONT2,"2012-08-20 19:31:16",34.56749,-122.6653,515,59,7,24,2306640,9542,68381,21971,
P1208MV,P1208,EFRONT2,"2012-08-20 19:31:16",34.56749,-122.6653,515,59,6,33,2052894,9791,16498,7114,
P1208MV,P1208,EFRONT2,"2012-08-20 19:31:16",34.56749,-122.6653,515,59,5,42,1102382,6064,1299,2349,
P1208MV,P1208,EFRONT2,"2012-08-20 19:31:16",34.56749,-122.6653,515,59,4,49,1472993,3032,709,1575,
P1208MV,P1208,EFRONT2,"2012-08-20 19:31:16",34.56749,-122.6653,515,59,3,75,337089,1286,144,945,
P1208MV,P1208,EFRONT2,"2012-08-20 21:27:36",34.57217,-122.7134,522,60,8,2,1580906,5893,9542,10198,
P1208MV,P1208,EFRONT2,"2012-08-20 21:27:36",34.57217,-122.7134,522,60,7,10,1611960,5946,9870,9594,
P1208MV,P1208,EFRONT2,"2012-08-20 21:27:36",34.57217,-122.7134,522,60,6,19,1934717,8610,12613,7219,
P1208MV,P1208,EFRONT2,"2012-08-20 21:27:36",34.57217,-122.7134,522,60,5,27,1588519,13296,17745,8426,
P1208MV,P1208,EFRONT2,"2012-08-20 21:27:36",34.57217,-122.7134,522,60,4,39,671475,11878,6904,5394,
P1208MV,P1208,EFRONT2,"2012-08-20 21:27:36",34.57217,-122.7134,522,60,3,49,347957,11524,1247,3872,
P1208MV,P1208,EFRONT2,"2012-08-20 21:27:36",34.57217,-122.7134,522,60,2,75,584758,722,341,958,
P1208MV,P1208,EFRONT2,"2012-08-20 22:52:57",34.57499,-122.7616,527,61,8,3,2188305,19149,33876,12941,
P1208MV,P1208,EFRONT2,"2012-08-20 22:52:57",34.57499,-122.7616,527,61,7,10,2134296,18165,32025,12561,
P1208MV,P1208,EFRONT2,"2012-08-20 22:52:57",34.57499,-122.7616,527,61,6,20,2698763,10526,17154,7613,
P1208MV,P1208,EFRONT2,"2012-08-20 22:52:57",34.57499,-122.7616,527,61,5,29,2853716,8387,11563,6720,
P1208MV,P1208,EFRONT2,"2012-08-20 22:52:57",34.57499,-122.7616,527,61,4,40,1022123,12574,10658,7468,
P1208MV,P1208,EFRONT2,"2012-08-20 22:52:57",34.57499,-122.7616,527,61,3,49,433361,9923,3662,3504,
P1208MV,P1208,EFRONT2,"2012-08-20 22:52:57",34.57499,-122.7616,527,61,2,74,289800,4029,433,341,
P1208MV,P1208,EFRONT2,"2012-08-21 00:10:02",34.57838,-122.8096,532,62,9,2,1015862,30437,27339,13309,
P1208MV,P1208,EFRONT2,"2012-08-21 00:10:02",34.57838,-122.8096,532,62,8,10,995899,29558,26788,12311,
P1208MV,P1208,EFRONT2,"2012-08-21 00:10:02",34.57838,-122.8096,532,62,7,20,1215218,22418,26040,12521,
P1208MV,P1208,EFRONT2,"2012-08-21 00:10:02",34.57838,-122.8096,532,62,6,29,379208,43457,6563,9673,
P1208MV,P1208,EFRONT2,"2012-08-21 00:10:02",34.57838,-122.8096,532,62,5,39,348298,44205,3609,7665,
P1208MV,P1208,EFRONT2,"2012-08-21 00:10:02",34.57838,-122.8096,532,62,4,49,336853,29479,3032,6038,
P1208MV,P1208,EFRONT2,"2012-08-21 00:10:02",34.57838,-122.8096,532,62,3,74,313464,3203,525,683,
P1208MV,P1208,EFRONT2,"2012-08-21 01:53:07",34.58216,-122.8578,539,63,9,3,724461,55781,19346,10933,
P1208MV,P1208,EFRONT2,"2012-08-21 01:53:07",34.58216,-122.8578,539,63,8,10,742206,52671,19464,14661,
P1208MV,P1208,EFRONT2,"2012-08-21 01:53:07",34.58216,-122.8578,539,63,7,19,767799,25594,19031,11156,
P1208MV,P1208,EFRONT2,"2012-08-21 01:53:07",34.58216,-122.8578,539,63,6,30,664821,44205,11642,8991,
P1208MV,P1208,EFRONT2,"2012-08-21 01:53:07",34.58216,-122.8578,539,63,5,39,311259,33836,774,3596,
P1208MV,P1208,EFRONT2,"2012-08-21 01:53:07",34.58216,-122.8578,539,63,4,54,355478,1470,709,1103,
P1208MV,P1208,EFRONT2,"2012-08-21 01:53:07",34.58216,-122.8578,539,63,3,74,135883,381,197,171,
P1208MV,P1208,EFRONT2,"2012-08-21 03:09:42",34.58476,-122.906,544,64,9,1,1041167,59627,46384,16118,
P1208MV,P1208,EFRONT2,"2012-08-21 03:09:42",34.58476,-122.906,544,64,8,14,888930,45163,36881,15015,
P1208MV,P1208,EFRONT2,"2012-08-21 03:09:42",34.58476,-122.906,544,64,7,24,781896,28665,29597,12954,
P1208MV,P1208,EFRONT2,"2012-08-21 03:09:42",34.58476,-122.906,544,64,6,34,691635,55296,17443,10592,
P1208MV,P1208,EFRONT2,"2012-08-21 03:09:42",34.58476,-122.906,544,64,5,44,522113,111405,6300,6956,
P1208MV,P1208,EFRONT2,"2012-08-21 03:09:42",34.58476,-122.906,544,64,4,59,350254,2336,774,1194,
P1208MV,P1208,EFRONT2,"2012-08-21 03:09:42",34.58476,-122.906,544,64,3,79,286151,1496,381,263,
P1208MV,P1208,EFRONT2,"2012-08-21 05:15:47",34.58718,-122.9554,553,65,9,2,1088115,95957,49481,16643,
P1208MV,P1208,EFRONT2,"2012-08-21 05:15:47",34.58718,-122.9554,553,65,8,15,1119208,90576,47670,16223,
P1208MV,P1208,EFRONT2,"2012-08-21 05:15:47",34.58718,-122.9554,553,65,7,25,1065054,83816,46384,15908,
P1208MV,P1208,EFRONT2,"2012-08-21 05:15:47",34.58718,-122.9554,553,65,6,35,647771,110933,14306,7967,
P1208MV,P1208,EFRONT2,"2012-08-21 05:15:47",34.58718,-122.9554,553,65,5,43,470964,118598,3623,5066,
P1208MV,P1208,EFRONT2,"2012-08-21 05:15:47",34.58718,-122.9554,553,65,4,59,382318,42144,1733,5578,
P1208MV,P1208,EFRONT2,"2012-08-21 05:15:47",34.58718,-122.9554,553,65,3,79,276124,22496,381,1995,
P1208MV,P1208,EFRONT2,"2012-08-21 06:41:37",34.59527,-123.0499,556,66,9,3,958637,172568,14044,15356,
P1208MV,P1208,EFRONT2,"2012-08-21 06:41:37",34.59527,-123.0499,556,66,8,14,941784,167423,13493,14031,
P1208MV,P1208,EFRONT2,"2012-08-21 06:41:37",34.59527,-123.0499,556,66,7,29,841155,127457,26237,13899,
P1208MV,P1208,EFRONT2,"2012-08-21 06:41:37",34.59527,-123.0499,556,66,6,40,807266,74878,27484,11563,
P1208MV,P1208,EFRONT2,"2012-08-21 06:41:37",34.59527,-123.0499,556,66,5,49,531471,145924,4279,6353,
P1208MV,P1208,EFRONT2,"2012-08-21 06:41:37",34.59527,-123.0499,556,66,4,59,341946,41764,1142,5263,
P1208MV,P1208,EFRONT2,"2012-08-21 06:41:37",34.59527,-123.0499,556,66,3,74,141238,14241,158,3833,
P1408MV,P1408,"CYCLE 1","2014-08-11 01:05:13",34.51287,-120.7702,71,3,22,2,1074995,5506,3573,2715,
P1408MV,P1408,"CYCLE 1","2014-08-11 01:05:13",34.51287,-120.7702,71,3,18,12,1536585,6569,12062,5378,
P1408MV,P1408,"CYCLE 1","2014-08-11 01:05:13",34.51287,-120.7702,71,3,14,20,2304878,11550,27479,10257,
P1408MV,P1408,"CYCLE 1","2014-08-11 01:05:13",34.51287,-120.7702,71,3,10,25,2689024,12805,48838,19130,
P1408MV,P1408,"CYCLE 1","2014-08-11 01:05:13",34.51287,-120.7702,71,3,7,35,2304878,18234,67174,16339,
P1408MV,P1408,"CYCLE 1","2014-08-11 01:05:13",34.51287,-120.7702,71,3,4,45,1920732,24854,58698,14047,
P1408MV,P1408,"CYCLE 1","2014-08-11 01:05:13",34.51287,-120.7702,71,3,2,65,377565,2266,1037,948,
P1408MV,P1408,"CYCLE 1","2014-08-11 01:05:13",34.51287,-120.7702,71,3,1,85,285510,576,397,307,
P1408MV,P1408,"CYCLE 1","2014-08-12 02:01:42",34.72423,-121.0039,107,8,22,2,1079234,7478,8208,3393,
P1408MV,P1408,"CYCLE 1","2014-08-12 02:01:42",34.72423,-121.0039,107,8,19,8,1792683,8643,21768,6953,
P1408MV,P1408,"CYCLE 1","2014-08-12 02:01:42",34.72423,-121.0039,107,8,15,12,2432927,11550,100019,18452,
P1408MV,P1408,"CYCLE 1","2014-08-12 02:01:42",34.72423,-121.0039,107,8,11,20,1792683,14213,93655,14009,
P1408MV,P1408,"CYCLE 1","2014-08-12 02:01:42",34.72423,-121.0039,107,8,7,30,1792683,14021,91824,15071,
P1408MV,P1408,"CYCLE 1","2014-08-12 02:01:42",34.72423,-121.0039,107,8,4,40,1792683,21973,88264,16160,
P1408MV,P1408,"CYCLE 1","2014-08-12 02:01:42",34.72423,-121.0039,107,8,2,50,424059,3419,1793,1549,
P1408MV,P1408,"CYCLE 1","2014-08-12 02:01:42",34.72423,-121.0039,107,8,1,70,379716,717,576,282,
P1408MV,P1408,"CYCLE 1","2014-08-13 00:59:04",34.81323,-121.2174,132,11,22,2,1024890,3713,9220,3944,
P1408MV,P1408,"CYCLE 1","2014-08-13 00:59:04",34.81323,-121.2174,132,11,19,8,1920732,7555,32921,9194,
P1408MV,P1408,"CYCLE 1","2014-08-13 00:59:04",34.81323,-121.2174,132,11,15,12,2304878,5941,56828,14380,
P1408MV,P1408,"CYCLE 1","2014-08-13 00:59:04",34.81323,-121.2174,132,11,11,20,1090092,5378,27530,9130,
P1408MV,P1408,"CYCLE 1","2014-08-13 00:59:04",34.81323,-121.2174,132,11,7,25,1163195,4981,27595,9668,
P1408MV,P1408,"CYCLE 1","2014-08-13 00:59:04",34.81323,-121.2174,132,11,4,30,1132233,4712,25571,9066,
P1408MV,P1408,"CYCLE 1","2014-08-13 00:59:04",34.81323,-121.2174,132,11,2,40,481015,2907,2151,1280,
P1408MV,P1408,"CYCLE 1","2014-08-13 00:59:04",34.81323,-121.2174,132,11,1,60,310966,960,397,295,
P1408MV,P1408,"CYCLE 1","2014-08-14 02:00:18",34.86689,-121.3611,158,14,23,2,1536585,53486,49120,8170,
P1408MV,P1408,"CYCLE 1","2014-08-14 02:00:18",34.86689,-121.3611,158,14,21,12,1536585,27646,64063,9104,
P1408MV,P1408,"CYCLE 1","2014-08-14 02:00:18",34.86689,-121.3611,158,14,19,20,1664634,17325,88238,10602,
P1408MV,P1408,"CYCLE 1","2014-08-14 02:00:18",34.86689,-121.3611,158,14,17,30,2304878,16057,124681,13983,
P1408MV,P1408,"CYCLE 1","2014-08-14 02:00:18",34.86689,-121.3611,158,14,15,40,1280488,6556,10974,3957,
P1408MV,P1408,"CYCLE 1","2014-08-14 02:00:18",34.86689,-121.3611,158,14,13,50,559612,3086,1088,1127,
P1408MV,P1408,"CYCLE 1","2014-08-14 02:00:18",34.86689,-121.3611,158,14,10,60,375631,3905,282,512,
P1408MV,P1408,"CYCLE 1","2014-08-14 02:00:18",34.86689,-121.3611,158,14,7,70,307816,1101,269,269,
P1408MV,P1408,"CYCLE 2","2014-08-17 01:59:05",34.26789,-120.8229,201,19,22,2,1408537,80517,104590,11230,
P1408MV,P1408,"CYCLE 2","2014-08-17 01:59:05",34.26789,-120.8229,201,19,19,8,1140582,86727,99827,11166,
P1408MV,P1408,"CYCLE 2","2014-08-17 01:59:05",34.26789,-120.8229,201,19,15,12,918545,81593,104705,11524,
P1408MV,P1408,"CYCLE 2","2014-08-17 01:59:05",34.26789,-120.8229,201,19,11,25,1246734,92285,111146,13343,
P1408MV,P1408,"CYCLE 2","2014-08-17 01:59:05",34.26789,-120.8229,201,19,7,35,1253393,99622,110314,18567,
P1408MV,P1408,"CYCLE 2","2014-08-17 01:59:05",34.26789,-120.8229,201,19,4,45,734257,12907,13010,6095,
P1408MV,P1408,"CYCLE 2","2014-08-17 01:59:05",34.26789,-120.8229,201,19,2,55,450232,11883,3982,2740,
P1408MV,P1408,"CYCLE 2","2014-08-17 01:59:05",34.26789,-120.8229,201,19,1,70,262244,2958,1780,1076,
P1408MV,P1408,"CYCLE 2","2014-08-18 01:46:31",34.17487,-120.8699,230,23,22,2,1920732,97752,119124,13035,
P1408MV,P1408,"CYCLE 2","2014-08-18 01:46:31",34.17487,-120.8699,230,23,19,8,1664634,106140,100954,13752,
P1408MV,P1408,"CYCLE 2","2014-08-18 01:46:31",34.17487,-120.8699,230,23,15,12,1792683,98841,108163,11934,
P1408MV,P1408,"CYCLE 2","2014-08-18 01:46:31",34.17487,-120.8699,230,23,11,25,1792683,96971,111927,13343,
P1408MV,P1408,"CYCLE 2","2014-08-18 01:46:31",34.17487,-120.8699,230,23,7,35,1664634,107074,113362,16185,
P1408MV,P1408,"CYCLE 2","2014-08-18 01:46:31",34.17487,-120.8699,230,23,4,45,1111028,42602,26941,9668,
P1408MV,P1408,"CYCLE 2","2014-08-18 01:46:31",34.17487,-120.8699,230,23,2,60,522388,6761,2599,2382,
P1408MV,P1408,"CYCLE 2","2014-08-18 01:46:31",34.17487,-120.8699,230,23,1,80,740570,1498,640,397,
P1408MV,P1408,"CYCLE 2","2014-08-19 01:02:23",34.11518,-120.9205,252,26,22,2,1664634,73615,107228,12101,
P1408MV,P1408,"CYCLE 2","2014-08-19 01:02:23",34.11518,-120.9205,252,26,19,8,1664634,58979,105230,11960,
P1408MV,P1408,"CYCLE 2","2014-08-19 01:02:23",34.11518,-120.9205,252,26,15,12,1792683,66841,106216,12830,
P1408MV,P1408,"CYCLE 2","2014-08-19 01:02:23",34.11518,-120.9205,252,26,11,25,1664634,62296,104270,11486,
P1408MV,P1408,"CYCLE 2","2014-08-19 01:02:23",34.11518,-120.9205,252,26,7,35,1664634,47468,64447,10500,
P1408MV,P1408,"CYCLE 2","2014-08-19 01:02:23",34.11518,-120.9205,252,26,4,45,1042189,25840,19476,6108,
P1408MV,P1408,"CYCLE 2","2014-08-19 01:02:23",34.11518,-120.9205,252,26,2,60,530698,4635,2497,1677,
P1408MV,P1408,"CYCLE 2","2014-08-19 01:02:23",34.11518,-120.9205,252,26,1,80,462845,1537,717,499,
P1408MV,P1408,"CYCLE 2","2014-08-20 02:16:41",34.0919,-120.9657,284,29,22,2,1664634,61784,91081,9975,
P1408MV,P1408,"CYCLE 2","2014-08-20 02:16:41",34.0919,-120.9657,284,29,21,8,1664634,61553,103694,11153,
P1408MV,P1408,"CYCLE 2","2014-08-20 02:16:41",34.0919,-120.9657,284,29,19,12,1792683,61912,106101,10321,
P1408MV,P1408,"CYCLE 2","2014-08-20 02:16:41",34.0919,-120.9657,284,29,17,25,1536585,43754,76714,9591,
P1408MV,P1408,"CYCLE 2","2014-08-20 02:16:41",34.0919,-120.9657,284,29,14,35,1074099,26224,18477,5967,
P1408MV,P1408,"CYCLE 2","2014-08-20 02:16:41",34.0919,-120.9657,284,29,12,45,752940,11204,7094,2651,
P1408MV,P1408,"CYCLE 2","2014-08-20 02:16:41",34.0919,-120.9657,284,29,9,60,513885,2228,1447,781,
P1408MV,P1408,"CYCLE 2","2014-08-20 02:16:41",34.0919,-120.9657,284,29,7,80,271079,691,2318,320,
P1408MV,P1408,"CYCLE 3","2014-08-22 01:00:34",34.38674,-121.3926,308,31,22,2,1664634,117907,58301,8835,
P1408MV,P1408,"CYCLE 3","2014-08-22 01:00:34",34.38674,-121.3926,308,31,19,8,1536585,127537,57187,8951,
P1408MV,P1408,"CYCLE 3","2014-08-22 01:00:34",34.38674,-121.3926,308,31,15,12,1664634,138280,62539,8899,
P1408MV,P1408,"CYCLE 3","2014-08-22 01:00:34",34.38674,-121.3926,308,31,11,25,1536585,71887,65010,19566,
P1408MV,P1408,"CYCLE 3","2014-08-22 01:00:34",34.38674,-121.3926,308,31,7,35,1280488,80479,71413,14572,
P1408MV,P1408,"CYCLE 3","2014-08-22 01:00:34",34.38674,-121.3926,308,31,4,50,880809,37377,24854,9399,
P1408MV,P1408,"CYCLE 3","2014-08-22 01:00:34",34.38674,-121.3926,308,31,2,60,494512,13253,2612,2164,
P1408MV,P1408,"CYCLE 3","2014-08-22 01:00:34",34.38674,-121.3926,308,31,1,70,514846,11063,4341,1665,
P1408MV,P1408,"CYCLE 3","2014-08-23 01:48:22",34.4141,-121.2787,340,35,22,2,1408537,263921,54152,8323,
P1408MV,P1408,"CYCLE 3","2014-08-23 01:48:22",34.4141,-121.2787,340,35,19,8,1280488,251462,63691,8349,
P1408MV,P1408,"CYCLE 3","2014-08-23 01:48:22",34.4141,-121.2787,340,35,15,12,1664634,273666,75472,9002,
P1408MV,P1408,"CYCLE 3","2014-08-23 01:48:22",34.4141,-121.2787,340,35,11,25,1536585,112645,75882,20232,
P1408MV,P1408,"CYCLE 3","2014-08-23 01:48:22",34.4141,-121.2787,340,35,7,35,1186513,82745,98674,17453,
P1408MV,P1408,"CYCLE 3","2014-08-23 01:48:22",34.4141,-121.2787,340,35,4,45,904473,75075,90300,16224,
P1408MV,P1408,"CYCLE 3","2014-08-23 01:48:22",34.4141,-121.2787,340,35,2,60,377257,6390,884,960,
P1408MV,P1408,"CYCLE 3","2014-08-23 01:48:22",34.4141,-121.2787,340,35,1,70,377513,6979,371,461,
P1408MV,P1408,"CYCLE 3","2014-08-24 01:04:34",34.42529,-121.1457,366,38,22,2,1234787,144106,62360,9155,
P1408MV,P1408,"CYCLE 3","2014-08-24 01:04:34",34.42529,-121.1457,366,38,19,8,1208819,148934,66854,8464,
P1408MV,P1408,"CYCLE 3","2014-08-24 01:04:34",34.42529,-121.1457,366,38,15,12,1280488,149932,62219,8195,
P1408MV,P1408,"CYCLE 3","2014-08-24 01:04:34",34.42529,-121.1457,366,38,11,25,1408537,91785,64498,20859,
P1408MV,P1408,"CYCLE 3","2014-08-24 01:04:34",34.42529,-121.1457,366,38,7,35,884574,70516,47877,12408,
P1408MV,P1408,"CYCLE 3","2014-08-24 01:04:34",34.42529,-121.1457,366,38,4,45,544463,58672,5545,6351,
